node,community_id,community_size,internal_degree,external_degree,internal_ratio,embeddedness,participation_coef,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
1567,0,2529,30,9,0.7692307692307693,0.4666666666666667,0.3655489809335962,39,6.0,1431.1252435065426,0.3784988411481547,0.0445421558884421,36,0.3991704610875622,0.3873144399460189,0.0001008253759692
1568,1,1299,61,7,0.8970588235294118,0.19836065573770492,0.1890138408304498,68,6.0,4236.962958905744,0.3655512827871204,0.0339537734981483,45,0.3866645731930569,0.1764705882352941,0.0001733536268419
1569,0,2529,23,13,0.6388888888888888,0.233201581027668,0.5231481481481483,36,6.0,1284.786778820176,0.3613412004992624,0.0274751205509465,33,0.3798869524257957,0.1888888888888888,9.70597566381988e-05
1570,0,2529,26,13,0.6666666666666666,0.18461538461538463,0.4444444444444444,39,6.0,1339.8733819228337,0.3654673782062317,0.0367829720382619,31,0.3850159627361554,0.1767881241565452,0.0001050612890552
1571,1,1299,27,12,0.6923076923076923,0.18803418803418803,0.4720578566732413,39,6.0,1513.9232312586992,0.3581107675007028,0.022973129390241,35,0.3768697336054661,0.184885290148448,0.0001040254299347
1572,0,2529,60,9,0.8695652173913043,0.1655367231638418,0.23020373871035504,69,6.0,3734.824344299552,0.3784763489422391,0.0577874422565981,43,0.4009263620662618,0.1555839727195226,0.0001695220661724
1573,0,2529,72,18,0.8,0.21205007824726135,0.31999999999999984,90,6.0,4294.864859135999,0.3930996173311937,0.0936875684301401,52,0.4177343382006817,0.1822721598002497,0.0002011311916913
1574,2,2295,92,55,0.6258503401360545,0.19421882465360726,0.4994215373224119,147,6.0,11595.47137165245,0.4239217252396166,0.1954004398228025,56,0.4507117810227098,0.1211443481502189,0.0002844131572556
1575,1,1299,24,6,0.8,0.23550724637681159,0.3377777777777776,30,6.0,1369.7495290508914,0.3607476635514018,0.0203623655504033,24,0.3792379756110149,0.1954022988505747,9.345244749800252e-05
1576,1,1299,22,1,0.9565217391304348,0.2554112554112554,0.08317580340264641,23,6.0,366.6715588576153,0.3414281119330974,0.0112361108021687,21,0.3569267807609502,0.2332015810276679,7.683567193993473e-05
1577,0,2529,10,3,0.7692307692307693,0.5777777777777777,0.3550295857988165,13,6.0,81.89304954431347,0.3275392131653381,0.0062301574532183,11,0.3375987857852879,0.6794871794871794,5.837681398037857e-05
1578,3,190,2,0,1.0,1.0,0.0,2,7.0,0.0,0.227871198568873,1.0622842787609457e-05,2,0.2322125772903158,1.0,5.250400302999333e-05
1579,1,1299,11,3,0.7857142857142857,0.34545454545454546,0.3571428571428572,14,6.0,120.41037277860936,0.3349460951880094,0.0079780625224329,14,0.3476474590463931,0.3516483516483516,5.302631566654346e-05
1580,0,2529,30,23,0.5660377358490566,0.23218390804597702,0.4912780348878605,53,5.0,4558.787808726684,0.3888515782404298,0.0564769392751163,39,0.4112105511069402,0.125544267053701,0.0001309613201254
1581,0,2529,34,33,0.5074626865671642,0.19073083778966132,0.5399866339942081,67,6.0,3002.724602176966,0.4016269390843738,0.0821093127992832,50,0.4250536452609308,0.1876978742650384,0.0001448885335144
1582,2,2295,39,2,0.9512195121951219,0.41025641025641024,0.09399167162403343,41,6.0,703.942620553188,0.3614027123645236,0.06189147041772,38,0.3800230282095402,0.3780487804878049,9.596649713348292e-05
1583,0,2529,19,12,0.6129032258064516,0.08187134502923976,0.4973985431841831,31,6.0,6616.546221416414,0.377154023805294,0.0365731071755109,25,0.3972915685350925,0.0709677419354838,0.0001044451031327
1584,2,2295,106,22,0.828125,0.19802336028751122,0.28466796875,128,5.0,7206.007171242893,0.3999120934321236,0.178765756756999,56,0.4264301041503426,0.155388779527559,0.0002488212415818
1585,0,2529,12,4,0.75,1.0,0.3984375,16,6.0,0.0,0.3732637871417687,0.0424201541905309,16,0.3927879834615541,1.0,5.1837675430838245e-05
1586,2,2295,65,32,0.6701030927835051,0.21634615384615385,0.4421298756509725,97,5.0,2785.247338300412,0.4024135970177545,0.1418254105118263,55,0.4277254409379096,0.1851374570446735,0.0001935666784331
1587,0,2529,110,77,0.5882352941176471,0.3239366138448707,0.538419743201121,187,6.0,22459.48976575459,0.4259915724700689,0.2028885463561643,55,0.4543805934998129,0.1709504916336036,0.0003794232491639
1588,2,2295,17,9,0.6538461538461539,0.6029411764705882,0.47633136094674555,26,6.0,260.21358894219736,0.3671739882393635,0.0474811579628617,26,0.3859161563824649,0.4276923076923076,6.731099147517956e-05
1589,2,2295,53,1,0.9814814814814815,0.5921625544267054,0.036351165980795574,54,6.0,488.5325282141174,0.3579899949412624,0.0757649064369003,48,0.3779164704034979,0.5709294199860238,0.0001146363547507
1590,0,2529,112,16,0.875,0.21621621621621623,0.21875,128,6.0,7772.241975262589,0.4092924619240409,0.1543556544327999,55,0.4356806406029622,0.1906988188976378,0.0002628482981926
1591,2,2295,55,4,0.9322033898305084,0.31851851851851853,0.1281241022694628,59,6.0,1344.5600010292046,0.3687044112539076,0.0586571894364153,47,0.3895718846495951,0.2887200467562829,0.0001337402314149
1592,2,2295,35,26,0.5737704918032787,0.06218487394957983,0.5364149422198334,61,6.0,3551.999874290721,0.377131691141639,0.0577026562118823,45,0.3993981263411331,0.0404371584699453,0.0001393794400725
1593,0,2529,20,11,0.6451612903225806,0.11578947368421053,0.4578563995837669,31,6.0,1521.4897115748242,0.3554922973878098,0.0220842962429245,26,0.3732925105981902,0.1075268817204301,9.371045778371802e-05
1594,2,2295,77,50,0.6062992125984252,0.24743677375256323,0.5002170004340009,127,6.0,9249.757435070089,0.419399446858949,0.1715557601664977,56,0.4450724865233164,0.162604674415698,0.0002494232634071
1595,2,2295,89,6,0.9368421052631579,0.3664453524004086,0.12011080332409962,95,6.0,3410.35606065134,0.3894936399217221,0.1698425335305205,56,0.413911132045865,0.3281075027995521,0.0001821796619996
1596,1,1299,8,0,1.0,0.6428571428571429,0.0,8,7.0,35.252566267551735,0.3071025603934616,0.0014624209548574,8,0.3171522777740277,0.6428571428571429,4.8924839717068e-05
1597,2,2295,71,5,0.9342105263157895,0.4028169014084507,0.12292243767313016,76,6.0,2002.2054572683023,0.3789943469205593,0.1158374257938887,56,0.4020882399120784,0.3607017543859649,0.0001511024688796
1598,0,2529,19,5,0.7916666666666666,0.28654970760233917,0.34375,24,6.0,713.7162038274654,0.3569867159912561,0.0231735062715625,22,0.3733291463861238,0.2644927536231884,7.407666378704791e-05
1599,0,2529,32,2,0.9411764705882353,0.6209677419354839,0.11245674740484435,34,6.0,136.91422883805353,0.3552939863884859,0.0427834079739706,33,0.3722091380122286,0.5918003565062389,8.566319790969233e-05
1600,0,2529,16,2,0.8888888888888888,0.48333333333333334,0.19753086419753085,18,6.0,110.86497487647624,0.3478617073570375,0.0216469361890639,18,0.3629324331396646,0.4901960784313726,5.795460342641789e-05
1601,0,2529,57,7,0.890625,0.22556390977443608,0.19970703125,64,6.0,1851.847650620234,0.3710673502680028,0.0511628674042975,45,0.3925158318940638,0.1984126984126984,0.0001475394539502
1602,0,2529,57,3,0.95,0.35150375939849626,0.09611111111111115,60,6.0,1145.838993967691,0.3723254998246229,0.0550927793569319,45,0.3937300465797826,0.3259887005649717,0.000137545789928
1603,3,190,2,0,1.0,1.0,0.0,2,7.0,0.0,0.253916995574692,7.207857420806639e-05,2,0.2593806308832254,1.0,4.178948701400185e-05
1604,1,1299,13,3,0.8125,0.2692307692307692,0.3046875,16,6.0,505.1140714290816,0.330068407960199,0.0056705395368187,14,0.3428272360914572,0.2666666666666666,6.890154767669169e-05
1605,1,1299,30,6,0.8333333333333334,0.42298850574712643,0.28549382716049376,36,6.0,493.35114274219984,0.3327760071059094,0.0099084388298261,30,0.3479745642957809,0.3761904761904762,0.0001054596127477
1606,1,1299,72,9,0.8888888888888888,0.1498435054773083,0.19996951684194486,81,6.0,3870.8344566253754,0.3811718235681369,0.051018144278879,43,0.4052075155702174,0.1407407407407407,0.0001999928285185
1607,0,2529,16,1,0.9411764705882353,0.7833333333333333,0.11072664359861584,17,7.0,45.61634292593201,0.325880065493246,0.007803687798104,16,0.3376316832275121,0.7205882352941176,5.919815916351631e-05
1608,0,2529,44,18,0.7096774193548387,0.22938689217758984,0.4120707596253901,62,5.0,2923.739277408936,0.3881643100926377,0.0763212208906568,49,0.410804940597702,0.2088841882601798,0.0001426825911115
1609,2,2295,85,5,0.9444444444444444,0.3865546218487395,0.1049382716049383,90,6.0,1859.8175529843047,0.3763072378138848,0.1423157480508204,56,0.4003035536714307,0.3515605493133583,0.0001720941556943
1610,2,2295,1,0,1.0,0.0,0.0,1,7.0,0.0,0.2599061416037543,0.0001848459487,1,0.2660599331583806,0.0,2.6634894520674163e-05
1611,3,190,7,0,1.0,0.23809523809523808,0.0,7,7.0,450.044757423521,0.2423331557720112,2.486068601834127e-05,4,0.2467891348720446,0.2380952380952381,0.0001420687171336
1612,0,2529,7,1,0.875,0.09523809523809523,0.21875,8,6.0,51.17169119253323,0.3208402599365271,0.0045311736719981,8,0.3308290155440171,0.0714285714285714,4.138078016683954e-05
1613,0,2529,51,49,0.51,0.25019607843137254,0.5828,100,6.0,19011.381347559523,0.4080076873798847,0.1296058926244678,55,0.4330768828178552,0.1266666666666666,0.0002245150838187
1614,2,2295,48,18,0.7272727272727273,0.3537234042553192,0.411386593204775,66,6.0,1395.3181822726883,0.3869145252414798,0.1096559940807647,52,0.4102056837808275,0.2895104895104894,0.0001364140201159
1615,2,2295,155,31,0.8333333333333334,0.2747381650607457,0.2777777777777777,186,6.0,7872.548504270499,0.4138401559454191,0.3415638575872929,56,0.4431935939708444,0.2410345829700668,0.0003273999273114
1616,1,1299,27,15,0.6428571428571429,0.12535612535612536,0.5226757369614512,42,6.0,3185.4937223444067,0.3763739510696135,0.0342591718546458,32,0.3978541895640344,0.1022067363530778,0.0001182006156054
1617,0,2529,78,11,0.8764044943820225,0.19846819846819846,0.22421411437949745,89,5.0,9463.906169006894,0.4004401131719585,0.086233440348517,48,0.4248887842152398,0.1716036772216547,0.0002089986480224
1618,0,2529,46,4,0.92,0.2946859903381642,0.1472,50,6.0,777.5660519667264,0.366413531239213,0.0550954675716932,44,0.3864604595174412,0.273469387755102,0.0001151487103699
1619,2,2295,28,16,0.6363636363636364,0.30687830687830686,0.49173553719008256,44,6.0,625.4671182597039,0.3632785763175907,0.0498577114719317,40,0.3826948238865174,0.2357293868921776,0.0001015758343612
1620,0,2529,56,25,0.691358024691358,0.3383116883116883,0.42676421277244325,81,6.0,3933.423720292821,0.3777580071174377,0.0687790539548798,50,0.4007693515465563,0.2219135802469135,0.0001834112398845
1621,0,2529,17,16,0.5151515151515151,0.08823529411764706,0.6170798898071626,33,6.0,5077.507741670579,0.3565470525667581,0.0193420551210339,24,0.3735777463756561,0.0473484848484848,0.000108537509695
1622,2,2295,55,13,0.8088235294117647,0.22087542087542086,0.31444636678200677,68,6.0,1930.0559629221823,0.3913604522551309,0.1006951283642234,52,0.4151462814675447,0.1887620719929763,0.000142519664601
1623,2,2295,27,20,0.574468085106383,0.2535612535612536,0.4889090086011769,47,6.0,2088.737768037467,0.3824076853797658,0.0561427064344408,39,0.4039671324645498,0.1896392229417206,0.0001151224464588
1624,0,2529,116,26,0.8169014084507042,0.1605697151424288,0.3059908748264233,142,5.0,7961.855426446401,0.4177215189873418,0.1678353291653555,55,0.4443528549746681,0.1343522125661772,0.0002860598991329
1625,0,2529,38,29,0.5671641791044776,0.2930298719772404,0.4909779460904433,67,6.0,3553.1915005341093,0.3764406879839234,0.0575194643807693,45,0.3988878421520917,0.2315694255992763,0.0001612008917587
1626,0,2529,66,13,0.8354430379746836,0.24522144522144523,0.27495593654863004,79,6.0,2914.713802493773,0.3926633785450061,0.109956376959756,54,0.4162924582613915,0.2190847127555988,0.0001712516091987
1627,1,1299,6,0,1.0,0.26666666666666666,0.0,6,7.0,13.014895935412165,0.2855413584398117,0.0007415105843187,6,0.2962620281273189,0.2666666666666666,3.957492830890253e-05
1628,2,2295,45,25,0.6428571428571429,0.4727272727272727,0.5057142857142857,70,6.0,2591.8744610239405,0.3805568833652007,0.0602208480818038,48,0.4035013345894238,0.2596273291925466,0.0001551855391002
1629,0,2529,42,35,0.5454545454545454,0.2229965156794425,0.5376960701636027,77,6.0,2728.247302260479,0.3933909820877084,0.0814339795510484,51,0.4175511592610262,0.1671223513328776,0.0001631711674538
1630,0,2529,94,22,0.8103448275862069,0.22969572180279113,0.3073721759809751,116,6.0,4447.064959398556,0.4149996742034273,0.1709108335202124,56,0.440333385670221,0.1998500749625187,0.0002301785346657
1631,0,2529,58,27,0.6823529411764706,0.30369026013309136,0.4683737024221454,85,6.0,5421.961720760938,0.3966741405082212,0.0799460150530838,49,0.42112576542631,0.2467787114845938,0.0001894418963688
1632,2,2295,71,29,0.71,0.4796780684104628,0.41180000000000005,100,6.0,4219.004132100205,0.4133835269682612,0.2060014103473466,56,0.4382896320720613,0.3024242424242424,0.0001942392701119
1633,0,2529,37,10,0.7872340425531915,0.6426426426426426,0.33499320959710266,47,6.0,586.6264310645994,0.3693244418672078,0.0510100417894009,41,0.3898100172711481,0.4893617021276595,0.000109828049725
1634,1,1299,11,10,0.5238095238095238,0.8181818181818182,0.5396825396825398,21,6.0,1900.2191035831445,0.3306510227390717,0.0072454884945549,15,0.3421363898047559,0.3666666666666666,9.092708475489933e-05
1635,0,2529,42,35,0.5454545454545454,0.1718931475029036,0.5710912464159218,77,6.0,6194.951217142411,0.397963009247688,0.0845833881364556,47,0.4221620348563631,0.1291866028708134,0.0001721305385892
1636,2,2295,270,13,0.9540636042402827,0.13537105879113315,0.08840165316085857,283,6.0,55164.35487826283,0.423583399840383,0.3277030455594544,56,0.4570209870728538,0.1259554419467208,0.000557597002337
1637,1,1299,51,6,0.8947368421052632,0.1796078431372549,0.19329024315173904,57,6.0,3240.8233968554127,0.3611567904734902,0.0236209670369919,37,0.38117705552937,0.1541353383458646,0.000157665325742
1638,2,2295,19,15,0.5588235294117647,0.2631578947368421,0.4930795847750865,34,6.0,769.0843177588525,0.3588977797813591,0.0325821291584287,29,0.3770293609671669,0.1942959001782531,9.37419716131416e-05
1639,1,1299,42,5,0.8936170212765957,0.27990708478513354,0.19375282933454063,47,6.0,603.9225813485864,0.3512768187082897,0.0247698262390298,40,0.3701078138901748,0.2377428307123034,0.0001184619134506
1640,0,2529,31,7,0.8157894736842105,0.5956989247311828,0.30055401662049874,38,6.0,507.5229390741972,0.3604822277563957,0.0357916834787322,34,0.3791202177212366,0.4139402560455192,9.57617738886672e-05
1641,0,2529,2,1,0.6666666666666666,0.0,0.4444444444444444,3,6.0,7.205332774866109,0.3064081593380159,0.0025447036108895,3,0.3154262835609875,0.3333333333333333,2.983325529156637e-05
1642,0,2529,36,13,0.7346938775510204,0.16666666666666666,0.41982507288629733,49,6.0,3416.3317477744104,0.3720862300636793,0.0311395311222092,38,0.3924713455801483,0.1088435374149659,0.0001270891063623
1643,0,2529,1,1,0.5,0.0,0.5,2,6.0,0.0,0.3107738850395237,0.0028831126724265,2,0.319102946564072,1.0,2.7199661354486975e-05
1644,0,2529,19,8,0.7037037037037037,0.36257309941520466,0.41700960219478733,27,6.0,610.5255183776358,0.3435645700722839,0.015365950775219,21,0.3584968859580014,0.2649572649572649,8.759795599941149e-05
1645,0,2529,6,4,0.6,0.0,0.48,10,6.0,74.96606793159646,0.3307025286878862,0.008957931171152,10,0.342528916104018,0.0222222222222222,4.36019042983367e-05
1646,2,2295,148,38,0.7956989247311828,0.3002390145247288,0.32512429182564473,186,5.0,8969.829255366245,0.4241475759190197,0.3157239441547625,56,0.4521144083320764,0.23777971519907,0.000341143586375
1647,1,1299,25,0,1.0,0.5766666666666667,0.0,25,7.0,106.99275666411856,0.3133425169733346,0.0036699556535669,20,0.3255078542643102,0.5766666666666667,9.453678712017608e-05
1648,1,1299,1,0,1.0,0.0,0.0,1,7.0,0.0,0.2586395939086294,0.0001308727302017,1,0.2654176853658748,0.0,2.6319417646303497e-05
1649,2,2295,77,37,0.6754385964912281,0.5430622009569378,0.4544475223145583,114,6.0,7202.059063752032,0.405307369224895,0.1742547308004262,56,0.4314622913068881,0.3019717435180873,0.000226540557965
1650,0,2529,10,6,0.625,0.4444444444444444,0.46875,16,6.0,95.12565919356538,0.3467820973538059,0.0180491633636276,16,0.3616240121421238,0.3916666666666666,5.34491860874405e-05
1651,0,2529,38,10,0.7916666666666666,0.16216216216216217,0.33767361111111116,48,6.0,1458.0203131482951,0.3815371712693943,0.052155596436031,41,0.4033731093316655,0.149822695035461,0.0001140499048996
1652,0,2529,65,31,0.6770833333333334,0.2985576923076923,0.43728298611111105,96,6.0,2654.208283055447,0.4132494160394497,0.161898202356456,56,0.4377113099911482,0.2410087719298245,0.000191274481503
1653,1,1299,17,3,0.85,0.36764705882352944,0.2550000000000001,20,7.0,334.1328644002384,0.3245350318471338,0.0043553314108637,16,0.3365012074856374,0.3684210526315789,7.678556842350787e-05
1654,1,1299,19,4,0.8260869565217391,0.19298245614035087,0.2986767485822306,23,6.0,682.7261549330564,0.3463671959973896,0.0128492601217909,22,0.3620793426492673,0.1620553359683794,7.512321872132525e-05
1655,1,1299,91,8,0.9191919191919192,0.1711843711843712,0.1510049994898479,99,6.0,6572.176310426761,0.3767970182807785,0.0444077034175427,45,0.401036269430054,0.1523397237682952,0.0002415164195996
1656,2,2295,35,2,0.9459459459459459,0.27899159663865547,0.1022644265887509,37,6.0,658.2644585291001,0.3467632166385365,0.0223390081386409,31,0.3633615952268566,0.2627627627627628,9.879797912149276e-05
1657,1,1299,20,12,0.625,0.24210526315789474,0.46875,32,6.0,934.5957334311846,0.345821795080632,0.013444732375401,28,0.3626027110482819,0.2258064516129032,9.498767267160584e-05
1658,0,2529,43,34,0.5584415584415584,0.19269102990033224,0.49316916849384385,77,6.0,3924.924684194754,0.403458760927404,0.1187817680192799,53,0.4270712304391401,0.1859193438140806,0.0001702108533626
1659,2,2295,140,21,0.8695652173913043,0.22415210688591983,0.22684310018903586,161,6.0,7353.599172381746,0.4067569293651807,0.2636143374298701,56,0.4351912911498803,0.1804347826086956,0.0002928416674078
1660,2,2295,11,8,0.5789473684210527,0.36363636363636365,0.48753462603878117,19,6.0,184.79995433403013,0.3485088919288646,0.020003443717393,19,0.3648270267441015,0.2865497076023391,5.938494177026952e-05
1661,1,1299,34,2,0.9444444444444444,0.24777183600713013,0.10648148148148162,36,6.0,506.9018925079452,0.3443819617173137,0.014179559654855,30,0.3614774689903962,0.2285714285714285,0.0001041874666666
1662,2,2295,37,13,0.74,0.5195195195195195,0.3944000000000001,50,6.0,2921.9540663172647,0.369817675066775,0.0583148055506346,42,0.3904328256659778,0.3714285714285714,0.0001230393303838
1663,2,2295,121,43,0.7378048780487805,0.17286501377410468,0.39002082093991675,164,6.0,13882.713613016327,0.4266193315024449,0.2740255127087609,56,0.453990684042544,0.1237468202902888,0.0003115643275364
1664,0,2529,17,11,0.6071428571428571,0.20588235294117646,0.4770408163265307,28,6.0,1313.827655895811,0.3566269108012767,0.022458688665075,24,0.373276809546222,0.1798941798941798,8.574968114543055e-05
1665,0,2529,17,3,0.85,0.47794117647058826,0.2650000000000001,20,6.0,272.09340325642626,0.3471790678659035,0.0206558135341001,18,0.3616449468780859,0.4263157894736842,6.380116969110048e-05
1666,1,1299,19,2,0.9047619047619048,0.19883040935672514,0.1768707482993196,21,6.0,329.8658452070732,0.3347524440239672,0.0073987916544932,20,0.3490317684617913,0.1619047619047619,7.10710563681883e-05
1667,2,2295,37,29,0.5606060606060606,0.24024024024024024,0.5174471992653811,66,6.0,1519.3647280770233,0.3849501359927471,0.0815908995108871,52,0.4079866017689968,0.2205128205128205,0.0001396291583892
1668,0,2529,25,4,0.8620689655172413,0.2966666666666667,0.24732461355529134,29,6.0,1061.5691225109904,0.3746470588235294,0.034754501894917,25,0.3939263097294157,0.2635467980295566,8.523687871659825e-05
1669,0,2529,18,13,0.5806451612903226,0.24836601307189543,0.48699271592091564,31,6.0,912.174510361485,0.3539709887178347,0.0234810423498441,27,0.3713063275239239,0.221505376344086,8.832784927853518e-05
1670,2,2295,38,30,0.5588235294117647,0.06827880512091039,0.5471453287197231,68,6.0,5147.204266654464,0.4123397643402823,0.0896064317509451,46,0.4357382111268561,0.0768217734855136,0.0001524770439811
1671,0,2529,66,11,0.8571428571428571,0.14405594405594405,0.25501770956316416,77,6.0,4480.455422433858,0.3976400074920397,0.0818222430729182,49,0.4215261422515582,0.1168831168831169,0.0001749595931095
1672,2,2295,141,93,0.6025641025641025,0.1728470111448835,0.5282708744247206,234,6.0,24913.75604140196,0.429091154079364,0.3034264252292615,56,0.4599047469514251,0.1005465683577271,0.000435982938849
1673,0,2529,23,1,0.9583333333333334,0.5691699604743083,0.07986111111111094,24,6.0,56.82623937630743,0.3543845982639662,0.0371125632503756,24,0.3705736117653027,0.5760869565217391,6.544525894842063e-05
1674,2,2295,41,16,0.7192982456140351,0.42560975609756097,0.4038165589412126,57,6.0,484.9049171286858,0.37317630515029,0.0918818821642109,51,0.3945674360182095,0.3571428571428571,0.000119012350341
1675,0,2529,3,0,1.0,0.6666666666666666,0.0,3,7.0,3.1000782771780324,0.3008786848072562,0.0015588742927496,3,0.3099847475495073,0.6666666666666666,3.222176230423124e-05
1676,2,2295,80,38,0.6779661016949152,0.22341772151898734,0.4419706980752658,118,6.0,5235.31693949507,0.4110358180058083,0.1490934757007487,55,0.437140838436219,0.1571780385339707,0.0002328064923707
1677,1,1299,25,7,0.78125,0.16333333333333333,0.341796875,32,6.0,1867.7514334839896,0.3467443379790941,0.0140928528706866,27,0.3632726225990236,0.1471774193548387,9.766402195774171e-05
1678,0,2529,9,1,0.9,0.3888888888888889,0.17999999999999994,10,6.0,35.323571503581285,0.3232338611449452,0.0058621207859059,10,0.3338095985764129,0.3777777777777777,4.5197524649826006e-05
1679,0,2529,11,1,0.9166666666666666,0.2727272727272727,0.1527777777777779,12,6.0,45.983128175142326,0.3347172587765398,0.0119237043968615,12,0.3472078295912209,0.2878787878787878,4.6888195363444886e-05
1680,1,1299,5,1,0.8333333333333334,0.6,0.2777777777777777,6,6.0,881.0243714421275,0.3102138229993668,0.0018080044154687,5,0.3198121107447393,0.4,5.020463866661634e-05
1681,0,2529,9,0,1.0,0.4444444444444444,0.0,9,6.0,26.87055005200588,0.3269171542962735,0.0069942984119568,9,0.3369785942324533,0.4444444444444444,4.152148391737905e-05
1682,2,2295,43,31,0.581081081081081,0.14174972314507198,0.4868517165814463,74,6.0,4406.784184245795,0.3856260595785905,0.0669975158230135,48,0.4091039933008972,0.1181044057756386,0.0001702572611634
1683,0,2529,75,56,0.5725190839694656,0.18702702702702703,0.508012353592448,131,6.0,15220.25248402713,0.4190131578947368,0.1502192381807865,55,0.4451352907311979,0.1430416911332941,0.0002771306991805
1684,0,2529,76,15,0.8351648351648352,0.14,0.28160850138872107,91,6.0,15881.442422631371,0.4010452742270637,0.0986607610742009,51,0.4254932747161042,0.1133089133089133,0.000227471496043
1685,0,2529,7,1,0.875,0.38095238095238093,0.21875,8,6.0,17.580074576249235,0.3249324014080914,0.0079645458829525,8,0.3357983984926744,0.3214285714285714,3.8771099686502575e-05
1686,1,1299,1,0,1.0,0.0,0.0,1,7.0,0.0,0.250393143576034,4.9246200653890126e-05,1,0.2547278858159742,0.0,3.2004913554624195e-05
1687,2,2295,85,24,0.7798165137614679,0.2288515406162465,0.3508122211935022,109,6.0,5842.611004724956,0.4125,0.1476367532772917,56,0.4380645836604837,0.1783893985728848,0.0002190337106708
1688,0,2529,12,4,0.75,0.2878787878787879,0.3984375,16,6.0,161.34815618674142,0.3412451778825546,0.0141910236982013,15,0.3550688229444448,0.25,5.5761241949907656e-05
1689,2,2295,155,85,0.6458333333333334,0.22790113112693758,0.5107291666666667,240,6.0,28531.42055500777,0.4352193521935219,0.3614557473584621,56,0.4651907677814843,0.1367154811715481,0.0004421666576875
1690,0,2529,31,12,0.7209302325581395,0.10752688172043011,0.425094645754462,43,5.0,6522.871705040355,0.3649647584665635,0.0319564669458752,32,0.3840529648819653,0.0919158361018826,0.0001205845502447
1691,0,2529,4,0,1.0,0.3333333333333333,0.0,4,6.0,2.8208992852987533,0.3291813107297912,0.00559903463846,4,0.3388208509969888,0.3333333333333333,3.1249498426413314e-05
1692,1,1299,47,10,0.8245614035087719,0.14246068455134134,0.3022468451831333,57,6.0,3992.06678617251,0.3611772711806737,0.0235003886693523,37,0.3812136913173012,0.112781954887218,0.0001543877528304
1693,2,2295,122,34,0.782051282051282,0.22557918981167863,0.3408941485864563,156,5.0,8578.592926348489,0.4246283085539036,0.2698114272641146,56,0.4511697283718507,0.2025641025641025,0.0002952452089124
1694,3,190,2,0,1.0,0.0,0.0,2,7.0,6.794805362879147,0.2448956050294151,3.848425927154531e-05,2,0.2492201810854735,0.0,4.324836091533635e-05
1695,1,1299,13,4,0.7647058823529411,0.3076923076923077,0.3598615916955018,17,6.0,1048.3160247987937,0.3489098279829078,0.0116545546482967,15,0.3639346836237813,0.2573529411764705,7.276547180510675e-05
1696,2,2295,50,47,0.5154639175257731,0.11020408163265306,0.5188649165692423,97,6.0,19554.73507702717,0.3971936389148737,0.0857866451194015,52,0.4225231590516839,0.1082474226804123,0.000242022111768
1697,1,1299,91,11,0.8921568627450981,0.2087912087912088,0.19703960015378696,102,6.0,5993.405118447835,0.3750883392226148,0.051261759613289,45,0.3999685978960593,0.1760823141137643,0.0002424361876032
1698,0,2529,55,24,0.6962025316455697,0.1494949494949495,0.4230091331517385,79,6.0,4515.794998868239,0.4024644549763033,0.092676007447103,50,0.4267284241377836,0.1103537812398571,0.0001736899579395
1699,0,2529,5,0,1.0,0.3,0.0,5,7.0,40.43951465159245,0.3046202410560551,0.0022476291621101,5,0.3137660842323957,0.3,4.3473421429565306e-05
1700,2,2295,43,7,0.86,0.1893687707641196,0.25040000000000007,50,6.0,5813.665475075231,0.3652996845425867,0.0449691661146869,37,0.3853326006175602,0.1591836734693877,0.0001385802121444
1701,1,1299,39,10,0.7959183673469388,0.631578947368421,0.338192419825073,49,6.0,1501.1692904058991,0.3624103789689313,0.0307632390117804,36,0.3822394933793729,0.5187074829931972,0.0001294054225073
1702,2,2295,7,4,0.6363636363636364,0.23809523809523808,0.4628099173553719,11,6.0,32105.46623245443,0.3176400179542167,0.0053022077606034,7,0.3285418956403202,0.2,0.0001081842288621
1703,2,2295,159,5,0.9695121951219512,0.20356659501632035,0.05911659726353369,164,6.0,15388.306798077314,0.3983861887783824,0.2087000358002047,56,0.4271680535929544,0.1925781834505461,0.0003258124608106
1704,2,2295,23,19,0.5476190476190477,0.1422924901185771,0.49546485260770967,42,6.0,2329.231798009323,0.3515094652022738,0.0268119084550397,31,0.3697859423247803,0.1184668989547038,0.0001231243268956
1705,0,2529,20,16,0.5555555555555556,0.18947368421052632,0.537037037037037,36,6.0,952.1695155322052,0.3713269589552239,0.0363128159374968,33,0.3911210551106855,0.1873015873015873,9.193592807723452e-05
1706,0,2529,117,21,0.8478260869565217,0.19157088122605365,0.26895610165931516,138,6.0,15139.772351771862,0.4154056874510827,0.1426271717124435,55,0.442379756110375,0.1534962445784407,0.0002848677270417
1707,1,1299,45,1,0.9782608695652174,0.19292929292929292,0.04253308128544431,46,6.0,1381.4893444024583,0.3429725363489499,0.0168426844777007,34,0.3617443868738917,0.18743961352657,0.0001302463445558
1708,0,2529,70,10,0.875,0.19668737060041408,0.2215625,80,6.0,3548.187885097864,0.3796947657088351,0.0668337348543059,49,0.4026220756790759,0.1860759493670886,0.0001779618900533
1709,1,1299,22,8,0.7333333333333333,0.29004329004329005,0.3911111111111112,30,6.0,911.720305641512,0.3461413043478261,0.0129078784759559,24,0.3618778458156463,0.2137931034482758,9.55262989700896e-05
