node,degree,eccentricity,betweenness_centrality,closeness_centrality,eigenvector_centrality,coreness_centrality,harmonic_centrality,clustering_coefficient,pagerank
4569,4,11.0,42720.0,0.1765542092996347,5.581663905288831e-05,3,0.1818405881274368,0.5,4.0054945861959726e-05
4570,7,9.0,0.0,0.2131212961669693,0.004648313238706872,7,0.22366513078404604,1.0,3.649334488799799e-05
4571,11,11.0,72867.03391812698,0.1929110037476859,0.000133707089453667,5,0.20014164712101107,0.2,7.613104526610199e-05
4572,10,10.0,0.0,0.2149483809945463,0.022500537206144193,10,0.2267327348815184,1.0,3.469894924028193e-05
4573,9,10.0,0.0,0.21086608887923716,0.015896608878965858,9,0.2219460122781052,1.0,3.2189651198138266e-05
4574,2,11.0,0.0,0.16048622171469784,8.71675617443825e-06,2,0.16463648076798995,1.0,2.5037183022641497e-05
4575,5,11.0,9275.740112838528,0.1725232391920595,0.00027218122528174923,4,0.17852974689179868,0.7,4.152778312789783e-05
4576,1,11.0,0.0,0.15700772470361687,4.26515641687413e-06,1,0.16067400231811604,0.0,1.4203661621391802e-05
4577,19,10.0,142079.52901914704,0.22985463270817866,0.09135392399683659,10,0.2439564654935056,0.2748538011695907,7.185639616416991e-05
4578,1,11.0,0.0,0.17480034040324693,0.00021567495863000736,1,0.18026911179822241,0.0,1.3124089619198264e-05
4579,24,10.0,55002.50326363173,0.20286992279128957,0.0016389071501083266,7,0.21182272927888843,0.25724637681159424,0.00011634938728089937
4580,4,11.0,725.2545040522965,0.1913643285855057,0.00015818565213944502,3,0.19795583802223593,0.8333333333333334,3.1515323972509605e-05
4581,5,10.0,12541.225620887071,0.20327338471786088,0.0010948157982656002,4,0.2116248552911068,0.5,3.51404726703991e-05
4582,3,10.0,0.0,0.19483409642290364,0.0007555207542615813,3,0.20229360695365536,1.0,2.138792610433657e-05
4583,16,10.0,196455.19506395468,0.22529715135471487,0.010190284767187401,6,0.2374680860391156,0.11666666666666667,9.19664419977902e-05
4584,32,9.0,122960.11711123386,0.22804133395960544,0.09503542487191077,16,0.24232077283052206,0.37701612903225806,0.00010510348796480314
4585,5,10.0,0.0,0.19496924228319004,0.0069295824369996544,5,0.20334366543162244,1.0,2.3030732847968086e-05
4586,3,10.0,462.83650857317645,0.1913591859038098,0.00014430576384749636,3,0.1982260630431861,0.6666666666666666,2.148373927821735e-05
4587,3,10.0,0.0,0.20395069743462446,0.0025322345520009696,3,0.21287442246497762,1.0,2.756861603511702e-05
4588,5,10.0,10.303063098038791,0.20640411223622168,0.002182963289113021,5,0.2156057410948623,0.9,2.596703004596482e-05
4589,7,10.0,50648.02818943014,0.19930957268147043,0.0007829849301984035,6,0.20742345107681884,0.19047619047619047,4.693245789917574e-05
4590,10,10.0,56079.81459055135,0.20094631585878633,0.00038801994441851147,5,0.20968923084003083,0.26666666666666666,7.235620044138233e-05
4591,5,11.0,1922.8396489772595,0.1726584979470434,0.00042786462558274806,4,0.17818649871594686,0.8,3.472386586785011e-05
4592,34,10.0,123683.81518155393,0.23799019607843136,0.21226938556899047,14,0.2534580392715991,0.3315508021390374,0.00011452854216032126
4593,7,10.0,8038.568869075224,0.1965623217210475,0.004242847270181426,5,0.20549756056955704,0.5238095238095238,3.578861292157916e-05
4594,11,10.0,19249.476903683677,0.21468052177758126,0.004889239385884123,5,0.22474381523038955,0.2545454545454545,6.698361460191905e-05
4595,4,12.0,0.0,0.1644698346216624,6.848324717095775e-05,4,0.16955154991274884,1.0,3.414021738169966e-05
4596,9,11.0,44074.76073162455,0.1737044536059002,1.6352563338266106e-05,6,0.17906043259240112,0.4722222222222222,6.59327240128344e-05
4597,37,9.0,341400.3589960004,0.24141399301592326,0.022214039883044157,10,0.25607990676215914,0.11861861861861861,0.00016770765352181792
4598,27,10.0,98495.24985806798,0.2254540849173096,0.02002242664214972,11,0.23907234772318967,0.2678062678062678,9.578009185877846e-05
4599,7,10.0,0.0,0.20584522582075027,0.0009433799252099288,7,0.21425597374355024,1.0,3.70126322861052e-05
4600,4,10.0,0.0,0.2028814830995413,0.0015165160530134496,4,0.2115437143242808,1.0,2.6515713271682772e-05
4601,10,11.0,58571.03390417135,0.1783153448693228,6.560119137552976e-05,5,0.18452663817679182,0.26666666666666666,7.968009729231966e-05
4602,2,12.0,0.0,0.14430176239723852,4.479397605791957e-07,2,0.1472115155595442,1.0,2.7491102867948617e-05
4603,18,10.0,57975.619009649985,0.19273869029359222,0.00027590830477309104,9,0.20118560921847706,0.33333333333333337,7.83277697944078e-05
4604,12,10.0,165364.13307493372,0.21396233974358975,0.010645267851014344,7,0.2249490268284969,0.45454545454545453,5.610623200995264e-05
4605,7,10.0,47712.08331499578,0.19882540184845637,0.0002751315302627023,4,0.20633999253970506,0.14285714285714285,5.43772415082575e-05
4606,13,11.0,88023.4740753436,0.20953819594302978,0.0007261659586572391,6,0.21974959784149162,0.15384615384615385,7.91988240493459e-05
4607,125,9.0,5113878.624913435,0.26940587441514385,0.03635576870370801,10,0.29019448196842473,0.04206451612903226,0.0005519847342541197
4608,3,12.0,0.0,0.145742082497578,5.411497434291792e-07,3,0.14882076242790354,1.0,2.544892024357076e-05
4609,2,11.0,0.0,0.18814183297810502,0.00011524236491429391,2,0.1944537359362215,1.0,2.3245184773185483e-05
4610,4,11.0,4493.004864722082,0.1942476789757486,0.0002980604357732821,4,0.2017902502629124,0.5,2.5626387604273176e-05
4611,29,10.0,292122.00017559394,0.21749356030910516,0.0018087849191853215,7,0.2287233821219004,0.1231527093596059,0.00015738762847435049
4612,18,10.0,44203.12273560955,0.2245936455201127,0.024901482750519986,10,0.2373904002508202,0.4117647058823529,6.701572039972527e-05
4613,4,9.0,0.0,0.20447975495357518,0.0017575906449097162,4,0.21312789510516872,1.0,2.8662541193778313e-05
4614,3,11.0,0.0,0.1840092340557489,7.722701645905916e-05,3,0.19038108356286096,1.0,2.4735772292967505e-05
4615,1,11.0,0.0,0.15978039731929153,4.215129250664779e-06,1,0.16380465244693085,0.0,1.5008217830791153e-05
4616,30,9.0,478301.5287059723,0.2391197277693203,0.0039596196576104714,8,0.2522525534883599,0.11264367816091954,0.00015492766961446188
4617,2,12.0,0.0,0.13474287083935182,6.588523169096048e-07,2,0.13726372219257277,1.0,2.3856585561094103e-05
4618,12,10.0,63755.996869281145,0.2153362297511164,0.0019264190550249993,6,0.2252145740173178,0.13636363636363635,7.312707710043578e-05
4619,2,11.0,0.0,0.1805519164941047,3.1828903817393304e-05,2,0.18618097968460148,1.0,1.9645054667630546e-05
4620,9,10.0,23238.846594323557,0.20625663802259342,0.0027098607969229978,8,0.21606433245201007,0.5555555555555556,4.0734617553445115e-05
4621,8,10.0,8069.4033351712815,0.20783592617456195,0.0009669752795090604,6,0.21667504454573808,0.6428571428571429,5.0519396828343286e-05
4622,18,10.0,8138.783135128259,0.2063801831742474,0.011358790425681603,10,0.21721865930150325,0.5947712418300654,6.23042760728452e-05
4623,6,11.0,0.0,0.20433110783769823,0.012091947095502997,6,0.21480269241824695,1.0,3.1613353099425455e-05
4624,6,11.0,43612.814355090915,0.18810869833218857,0.00018902080321227968,4,0.19505241232250978,0.2,4.66121985235525e-05
4625,9,10.0,131323.65557115976,0.21754228744258988,0.0026075700231921028,6,0.22812455881453236,0.25,5.163357679676518e-05
4626,4,10.0,23417.836030084225,0.20417877351276953,0.004334741804490549,3,0.212896992582812,0.5,2.8932682611800513e-05
4627,8,10.0,0.0,0.22509061788754953,0.027818113493254727,8,0.23748383868102513,1.0,2.948017671617034e-05
4628,7,11.0,0.0,0.20386505702152025,0.004678153187396732,7,0.2139666709357484,1.0,3.110139438520062e-05
4629,2,11.0,0.0,0.1913197678584223,0.00031940272377934374,2,0.1979093602981079,1.0,1.9894875549996927e-05
4630,11,10.0,2553.260522177246,0.19611839447688295,0.0007127850470268369,8,0.2044301333177864,0.7090909090909091,5.062994780458165e-05
4631,5,10.0,15858.068513609793,0.2045424079358088,0.0006306038840550895,4,0.21266779907349828,0.5,3.55423910840603e-05
4632,2,10.0,0.0,0.19954788327168105,0.0004843727124833575,2,0.2076007054507799,1.0,1.7081693510811405e-05
4633,2,12.0,0.0,0.15019334880123744,3.910411072162871e-06,2,0.15367313342345174,1.0,2.966277514274866e-05
4634,9,10.0,7796.789455655436,0.2070482873592184,0.0043621466768186895,7,0.21634464774263049,0.5555555555555556,4.259077687154578e-05
4635,7,11.0,0.0,0.17828260488562106,0.0003433331136566178,7,0.1843968089146253,1.0,3.545802596505892e-05
4636,3,11.0,0.0,0.16068540652760957,1.2725316983728541e-05,3,0.16489233285419203,1.0,3.458690423964619e-05
4637,2,12.0,0.0,0.1517791166941397,1.7386057189947281e-06,2,0.15536743577664225,1.0,2.2310812192601004e-05
4638,4,10.0,192.13893235896424,0.19079517340550003,0.0005919865580644348,4,0.19801587301580156,0.8333333333333334,2.593660497209381e-05
4639,4,11.0,725.4801248128591,0.18116439808336512,3.757462186172131e-05,3,0.1872586981670558,0.6666666666666666,3.260269185112048e-05
4640,4,11.0,0.0,0.18658561084470998,9.674017430119499e-05,4,0.19304268560653634,1.0,3.084820055115594e-05
4641,8,10.0,38387.70183284693,0.21345137341500214,0.001376586275318088,6,0.22306372538088337,0.17857142857142858,4.76566471796301e-05
4642,3,10.0,0.0,0.17453897753919814,4.365682178052652e-05,3,0.17956427226508848,1.0,2.5609922305346752e-05
4643,1,11.0,0.0,0.17972706927594273,4.2206718904546145e-05,1,0.18517438958172222,0.0,1.2703191828351415e-05
4644,4,11.0,44.75199013584898,0.1775387914197618,0.00011118344949522545,3,0.1829841390755446,0.8333333333333334,3.4410253294143754e-05
4645,1,10.0,0.0,0.20415340653879602,0.0017687507980328173,1,0.212515641184467,0.0,1.0281911997563683e-05
4646,15,10.0,10926.028050379166,0.18754060365564587,0.0009816489620904142,9,0.19506100805014287,0.6761904761904762,6.503174486113799e-05
4647,182,9.0,1883987.497626961,0.2678016247116638,1.0,22,0.2925015009592743,0.09805112015056767,0.0005134600996276449
4648,14,9.0,93404.47029922709,0.21921884941403444,0.0018426879124662197,6,0.22973169981404898,0.23076923076923078,7.820897339424401e-05
4649,1,11.0,0.0,0.17045418275829052,3.9442492658387175e-05,1,0.17532063246182847,0.0,1.2442479383658916e-05
4650,3,10.0,0.0,0.1924625877307578,0.00047125215591275766,3,0.19929846872423598,1.0,2.2672489606989072e-05
4651,13,10.0,841.0642557448244,0.2130787798990564,0.0148977097667869,10,0.2247584718748155,0.8205128205128206,4.782967979306525e-05
4652,2,11.0,0.0,0.17746062338007576,0.00015248308298273654,2,0.1832074287216423,1.0,2.064777807121444e-05
4653,3,11.0,4448.136139410621,0.18025178884838666,5.909812260997715e-05,3,0.18610121335869834,0.3333333333333333,2.7148909327902383e-05
4654,3,11.0,0.0,0.17854784651003403,3.7608735348995023e-05,3,0.18445002812101033,1.0,2.5227274059095056e-05
4655,11,10.0,4326.956293073213,0.21335757018866794,0.0037222394318673965,5,0.2230121577701016,0.4727272727272728,5.2467283648801595e-05
4656,7,10.0,0.0,0.18730217183540696,0.00039459468097684247,7,0.19413121207657977,1.0,3.161715586893754e-05
4657,11,11.0,373965.88249255583,0.18581307354412213,8.46684062925173e-05,4,0.19236888864025947,0.14545454545454545,0.0001095150379830858
4658,3,12.0,0.0,0.16658088866014753,2.998639203171014e-05,3,0.17140855132034222,1.0,2.9272346274735103e-05
4659,2,11.0,0.0,0.17444063367630247,7.797997816922535e-05,2,0.17978552021478114,1.0,1.9262151350999004e-05
4660,3,12.0,21361.0,0.15160031225604997,1.8695374060984888e-06,2,0.1550294007660576,0.3333333333333333,5.029593746815452e-05
4661,4,11.0,0.0,0.16734821778300038,2.521290304459718e-05,4,0.17210941385178605,1.0,3.0116892890220912e-05
4662,4,11.0,0.0,0.17666371703371678,0.00017584835377345724,4,0.182304509173468,1.0,2.802358936659832e-05
4663,4,11.0,0.0,0.19535972637566645,0.00018515447474960138,4,0.20306998523214725,1.0,2.8010444694666315e-05
4664,8,10.0,46877.45003431328,0.2034456814697003,0.00039568985455508974,6,0.21137247864841377,0.17857142857142858,5.012037470602809e-05
4665,3,11.0,0.0,0.16589911854929523,3.223200295004402e-05,3,0.17070077674308484,1.0,2.6425270401592697e-05
4666,1,11.0,0.0,0.1766812508787746,5.209858272532931e-05,1,0.181887160421458,0.0,1.2168094940188797e-05
4667,21,10.0,61206.95753263062,0.21315532139934942,0.0035781544223494567,7,0.22294305419944602,0.22857142857142856,0.00012196342396557989
4668,6,10.0,0.0,0.20775103330902017,0.0021397018819161897,6,0.2166986363561475,1.0,3.006235520962093e-05
4669,3,10.0,0.0,0.20414170083044256,0.0022056307871492686,3,0.21328709338485857,1.0,1.8534295271728894e-05
4670,8,10.0,15802.781498717311,0.2021691399152029,0.0012969948093878628,5,0.2108936949306932,0.2857142857142857,4.448745147203425e-05
4671,1,11.0,0.0,0.18594408272692456,0.0005892459986139696,1,0.193232755889534,0.0,1.0369877064418783e-05
4672,4,10.0,0.0,0.20339531739457473,0.0019323691339049982,4,0.21195647812530424,1.0,2.2348528953347764e-05
4673,2,10.0,0.0,0.18587612898734837,0.0004671677770955861,2,0.19258806618483132,1.0,1.8869306435085116e-05
4674,3,11.0,72806.43442114742,0.1855580552973776,0.0006577527664844122,2,0.19252030348014332,0.0,2.8818493953900244e-05
4675,3,10.0,0.0,0.1891513777714812,0.00017264816852551797,3,0.19567541681335898,1.0,2.170716867090739e-05
4676,3,10.0,0.0,0.20622477941034503,0.003429658234420596,3,0.2156187073024702,1.0,1.7261717950450165e-05
4677,24,10.0,144878.7376030173,0.22306455318171375,0.022647941527517635,11,0.2360524288047142,0.2608695652173913,8.780462147363014e-05
4678,8,10.0,12318.445037458016,0.2122994971278647,0.019193968879556954,6,0.22286025994828004,0.2857142857142857,3.2968116190110234e-05
4679,7,11.0,0.0,0.18697102045460512,0.0019945657496386227,7,0.1943425217439361,1.0,3.052479140016351e-05
4680,3,10.0,4767.658199826315,0.1823707687710761,0.00032258092217039586,3,0.18865336088556295,0.0,2.6490022063949204e-05
4681,1,11.0,0.0,0.1607748985843199,1.0552141276600958e-05,1,0.16491315680653193,0.0,1.4712345678765678e-05
4682,73,10.0,1261780.2766936072,0.2503310482217144,0.1198107290444599,13,0.26763565848269555,0.09208523592085235,0.0003011256162212238
4683,3,10.0,0.0,0.19680860864918648,0.0005600129600956591,3,0.20422438300905454,1.0,2.4172702864614877e-05
4684,5,10.0,41715.90573716659,0.21198559109267548,0.0017164362625988003,4,0.22133999997023726,0.3,3.1525463049220184e-05
4685,2,12.0,0.0,0.14317406486464748,2.101291610912859e-06,2,0.14617296083335976,1.0,2.502489093172455e-05
4686,1,11.0,0.0,0.17670755817320022,0.0002524317393626088,1,0.18272115709503298,0.0,1.0624231286322895e-05
4687,4,11.0,0.0,0.20257365840706287,0.018080446523194117,4,0.2120091805747818,1.0,1.8424876289699618e-05
4688,3,11.0,0.0,0.17455038690014135,4.248358103344476e-05,3,0.17965277448471104,1.0,2.318268270621065e-05
4689,4,11.0,0.0,0.15795622596864833,2.5127432390098683e-06,4,0.16198911655921963,1.0,3.454890947096932e-05
4690,3,12.0,42720.0,0.15579282078210008,8.380495785246448e-06,2,0.15951291709889798,0.3333333333333333,3.9297491622258385e-05
4691,4,10.0,0.0,0.20335078534031414,0.0006465586739867844,4,0.21235688873426378,1.0,2.41097883262077e-05
4692,12,10.0,12046.942451067129,0.22177465402863283,0.010883271024690003,9,0.23341241233874205,0.42424242424242425,5.0954938979285954e-05
4693,1,11.0,0.0,0.16760162250798308,9.50394286226936e-06,1,0.17220378784841583,0.0,1.2391104921424117e-05
4694,5,11.0,5199.41965204427,0.18284374144070117,9.695407186096819e-05,4,0.1887253657253757,0.5,4.296525016972522e-05
4695,4,10.0,0.0,0.19935793344158875,0.012299718908177876,4,0.2083975327795282,1.0,1.9910016939579426e-05
4696,2,12.0,0.0,0.1554278230500582,3.811790143501691e-05,2,0.15932454231895962,1.0,1.8773471170834236e-05
4697,2,11.0,0.0,0.1692964867927818,2.0461353443354363e-05,2,0.1741539861952455,1.0,2.1802278477446556e-05
4698,2,10.0,0.0,0.20958959214308842,0.009121489280660998,2,0.22012305265390414,1.0,1.330224465630402e-05
4699,2,12.0,0.0,0.15208058947068664,1.7684838318036545e-06,2,0.15553790138339785,1.0,2.825159151677849e-05
4700,2,11.0,0.0,0.17170507431014942,2.720450499737293e-05,2,0.1766474750582113,1.0,2.3022168420027162e-05
4701,7,12.0,1512.0960793841268,0.15064561398559975,2.2150729998890646e-06,4,0.15415421552727804,0.6190476190476191,5.3057310997108434e-05
4702,3,10.0,0.0,0.19497636041693286,0.001556586756473626,3,0.20317880140218522,1.0,1.958639220998448e-05
4703,3,12.0,21361.0,0.14095305963550944,1.7242898979755876e-07,2,0.1436293465504323,0.3333333333333333,5.162700131441845e-05
4704,3,11.0,0.0,0.17462172921452102,1.6174310649820888e-05,3,0.1800627315864567,1.0,2.5204558203994446e-05
4705,13,11.0,70054.4856158901,0.20489554758387846,0.0008136461475138343,6,0.2137971628491509,0.358974358974359,7.480542714763143e-05
4706,5,11.0,10451.698755027513,0.19821658887826965,0.00032275872213374617,4,0.2060265389458914,0.3,3.3640493264553514e-05
4707,5,10.0,12837.565994463414,0.17448622864050709,2.208038257610499e-05,4,0.18001953847730612,0.7,4.033522142542917e-05
4708,6,12.0,85432.0,0.15824407010681957,9.857409493287785e-06,4,0.16292690875485286,0.4666666666666667,5.9817024917884854e-05
4709,7,10.0,795.5075956696887,0.2068658306299327,0.006388220202032593,6,0.21670437641080334,0.6666666666666666,3.23653025518164e-05
4710,2,11.0,21361.0,0.18352076013092672,6.576192617690964e-05,1,0.18952804456615877,0.0,2.7601084575491256e-05
4711,1,11.0,0.0,0.15910919112170416,1.782257166616628e-05,1,0.16357825043816482,0.0,1.3106503557108281e-05
4712,1,11.0,0.0,0.15620178562288406,2.16342176903152e-06,1,0.1598044710078581,0.0,1.5625260922210728e-05
4713,20,10.0,24655.7789513272,0.22450159217260623,0.05119095042519363,12,0.23913301768602105,0.5421052631578948,6.594075788468833e-05
4714,2,11.0,0.0,0.17543917281932936,2.5190271920636775e-05,2,0.18049533311094734,1.0,2.300730402968183e-05
4715,4,10.0,0.0,0.20043348126741667,0.0008794066915652364,4,0.20887696666525118,1.0,2.8780475560320214e-05
4716,7,10.0,28753.004815347536,0.2064619637179004,0.0009264264666826011,4,0.2150401506605804,0.2380952380952381,4.683772242397333e-05
4717,5,11.0,0.0,0.1817702217457157,0.0008669170970557513,5,0.18862813605578105,1.0,2.5293988981347845e-05
4718,6,12.0,21361.0,0.151592781566454,1.174221146184226e-06,5,0.15501914162158725,0.6666666666666667,5.951168363908264e-05
4719,2,11.0,0.0,0.17896818082806923,0.00013093968834361605,2,0.18495053082753324,1.0,2.187437516920699e-05
4720,13,10.0,50969.979139315954,0.22903153177300553,0.0257538219123216,8,0.24188307973062761,0.1923076923076923,5.782573083232034e-05
4721,9,10.0,610.3939336357781,0.22745615809704314,0.04067277065179737,6,0.24068844246492982,0.6666666666666666,3.762681247413303e-05
4722,18,10.0,14583.040252771558,0.18073063842027784,0.00016355554632561153,8,0.1875456232175827,0.5098039215686274,8.602296740643957e-05
4723,5,11.0,0.0,0.17352102608257722,2.530173395923899e-05,5,0.17902166400317138,1.0,4.118658806580869e-05
4724,15,11.0,5096.633302698169,0.2027466947600201,0.0029338697835452885,8,0.21182366146781742,0.5714285714285714,6.399134873988054e-05
4725,5,10.0,6086.609627918463,0.205888872825406,0.0008025038897709469,5,0.21446631238076916,0.6,2.9054383305817855e-05
4726,2,12.0,0.0,0.14253971855044806,3.2671913985735294e-07,2,0.1452622443353809,1.0,2.8575670025077135e-05
4727,7,11.0,28454.997597076654,0.19849654800732214,0.0013648473882476905,5,0.20713401823542152,0.5238095238095238,3.821318450423119e-05
4728,3,11.0,0.0,0.17408240432883498,8.960161409295675e-05,3,0.17949463505005764,1.0,2.1132809026992365e-05
4729,1,11.0,0.0,0.15026201948440193,8.848847724555711e-06,1,0.15386854015031678,0.0,1.4655543041720335e-05
4730,3,10.0,0.0,0.19404300157145582,0.000331864605988135,3,0.20097242841826918,1.0,2.534927483193654e-05
4731,2,10.0,0.0,0.209068577077033,0.005314196879933876,2,0.21914767061518095,1.0,1.35787512247716e-05
4732,20,9.0,119667.97260712768,0.2327319475312677,0.04048737427505034,8,0.24608231052615015,0.2157894736842105,8.880357289751354e-05
4733,9,10.0,62275.38966094154,0.21027039264516256,0.0005127548422328536,6,0.2198670350703888,0.2222222222222222,5.543881290874217e-05
4734,2,12.0,0.0,0.16066002827833098,4.679335268489899e-06,2,0.16483429902708369,1.0,2.39693993714093e-05
4735,5,10.0,0.0,0.2037736568986569,0.004881042079511206,5,0.21308453818745093,1.0,2.501322109907722e-05
4736,1,10.0,0.0,0.1900415454553542,0.0002269955054642425,1,0.19690064912766927,0.0,1.2813770970960476e-05
4737,10,11.0,11310.891481359902,0.18923851032918748,0.0010732086698507714,8,0.19711734421259014,0.6000000000000001,4.7773534497082226e-05
4738,2,11.0,0.0,0.1866214716905309,0.00044594825389277334,2,0.19327251070763116,1.0,1.5341437620386693e-05
4739,23,10.0,93886.43123109323,0.2291224231503529,0.046686822798938314,12,0.2432437513281629,0.36363636363636365,8.121054872627338e-05
4740,4,11.0,0.0,0.18912123519308746,0.002106909004875475,4,0.19625899410323674,1.0,2.2403096166712335e-05
4741,12,10.0,25999.818781486654,0.19754387911742402,0.002415967329857797,8,0.20649166744678044,0.5151515151515151,5.06268373297015e-05
4742,9,10.0,0.0,0.2080829136673128,0.0031031634195469956,9,0.2175521397585721,1.0,3.710419798939711e-05
4743,4,11.0,4219.06293570727,0.18523946202339556,0.00034158565637397355,3,0.19205558365628267,0.5,2.991413623209797e-05
4744,94,9.0,659043.9134807434,0.2574386290507237,0.38449139391351933,15,0.2781708322001668,0.13886982383893845,0.00028731136253186873
4745,13,10.0,36070.90775363769,0.21903004203834717,0.007517638970066583,9,0.2307323455237629,0.3974358974358974,5.78452767450849e-05
4746,6,10.0,4302.614885580692,0.20099736544975536,0.0036251778284061157,5,0.2093800852425209,0.6666666666666667,3.4319708311623135e-05
4747,5,10.0,995.9697881639927,0.20842602349451664,0.0042182041083545846,4,0.21789260487761697,0.7,2.9206569581789663e-05
4748,4,11.0,0.0,0.1842615993720511,0.0003185924228683611,4,0.1910334249850293,1.0,2.4220888880202965e-05
4749,11,10.0,0.0,0.23813345818562862,0.026003797462633777,11,0.2521015101730505,1.0,3.984447825241635e-05
4750,1,12.0,0.0,0.1609493313241665,1.1770671303033927e-05,1,0.16500767265799912,0.0,1.386197390490838e-05
4751,3,11.0,0.0,0.18109221613740017,0.00021172021474486603,3,0.18710668719911241,1.0,1.977769224497107e-05
4752,15,10.0,24464.78440700594,0.20913816903752583,0.009906123634729399,10,0.21902698085751898,0.5238095238095238,6.288036407632879e-05
4753,4,10.0,0.0,0.18777304091768118,0.00010533953705718964,4,0.19416268020794222,1.0,2.8691084226272567e-05
4754,15,10.0,147880.89116210074,0.20010678856800276,0.0011605803232184275,6,0.20835514182571127,0.18095238095238095,0.00011220174588101498
4755,3,10.0,0.0,0.18808385500585506,0.00038762310654309084,3,0.1952688203202606,1.0,2.6729621592229028e-05
4756,2,10.0,0.0,0.2003902365809272,0.0004519654319762244,2,0.2080896132131194,1.0,1.5544330799620497e-05
4757,10,10.0,3951.7577774912384,0.20926109146478847,0.0025205214675685936,7,0.21882030173734954,0.5555555555555556,4.516998712705843e-05
4758,27,9.0,214432.92597485732,0.24315341361804813,0.09435533017249212,13,0.25839064099874176,0.358974358974359,9.752695891372856e-05
4759,1,11.0,0.0,0.16034287344156964,2.4523474997793813e-05,1,0.16426495619461287,0.0,1.502848964351397e-05
4760,5,11.0,21361.0,0.16511818448838253,1.0860155267856992e-05,4,0.16954470541685282,0.6,4.5733130650229605e-05
4761,3,11.0,0.0,0.17604351229964152,0.00016739178735832006,3,0.18223485169346168,1.0,2.0641189639102406e-05
4762,3,11.0,0.0,0.17392649525329337,2.7209024409372113e-05,3,0.179093646889261,1.0,2.549726424081437e-05
4763,3,11.0,0.0,0.1765075273081817,2.4348942538223523e-05,3,0.1817492302348421,1.0,2.469702248321195e-05
4764,21,10.0,194061.49612388454,0.22306921181237208,0.007972867450820029,7,0.23488849804500508,0.19047619047619047,0.00010682967558950288
4765,11,10.0,157588.41846617433,0.2003094378545642,0.0010283958495135295,5,0.20858143744335736,0.36363636363636365,7.280979633264799e-05
4766,8,10.0,23946.886214608312,0.20864792006485453,0.0012075392009089521,8,0.21764407351425674,0.4642857142857143,3.672997871878705e-05
4767,3,11.0,0.0,0.18339156786827263,7.003486638318445e-05,3,0.1893837258456303,1.0,2.3960481957425386e-05
4768,6,10.0,0.0,0.23865756516104525,0.017544110044413107,6,0.25178294642760723,1.0,3.3232316345456994e-05
4769,2,10.0,0.0,0.21593918686695104,0.006064975543984043,2,0.2257376063117188,1.0,1.5296804084455385e-05
4770,2,10.0,0.0,0.1890576323987539,0.0003457093269835783,2,0.1958700213848942,1.0,1.5809252661093918e-05
4771,2,12.0,0.0,0.1640127144019778,1.139963903150123e-05,2,0.1686595329220537,1.0,1.5888350366125324e-05
4772,10,11.0,0.0,0.17725153089165105,0.0007841400547251862,10,0.18395907866227668,1.0,4.360655109169924e-05
4773,7,10.0,0.0,0.20281599210079088,0.0012442312184717417,7,0.21165000750472415,1.0,3.320953399695415e-05
4774,2,13.0,0.0,0.13272609787011955,3.1253810170852205e-08,2,0.1351569487113997,1.0,3.061155794919494e-05
4775,5,10.0,1170.7227278805171,0.21489864694934863,0.0016892225940829432,4,0.22450512926821992,0.7,2.8909953037749034e-05
4776,5,10.0,0.0,0.20977276744505766,0.0009290881207583816,5,0.2183585524213266,1.0,3.198613051970971e-05
4777,3,11.0,0.0,0.17500368653023773,0.00025950745054232867,3,0.1808551951902246,1.0,2.566486311937413e-05
4778,9,10.0,672.4675996311377,0.19943238045446907,0.0012863344566542638,8,0.2087342269241524,0.8333333333333334,4.0913831935096665e-05
4779,8,10.0,0.0,0.19513665594855306,0.0015932505233373947,8,0.20413064735918252,1.0,3.9076253360102e-05
4780,9,12.0,128136.0,0.15728169636283315,7.974149813974774e-06,6,0.1614160871897317,0.5,7.92608262329193e-05
4781,1,10.0,0.0,0.18188629764915237,0.00019127594934407248,1,0.18754521454054685,0.0,1.206082786788489e-05
4782,64,10.0,791415.7523559143,0.23930723903837967,0.009326436785926344,9,0.2546791290869214,0.13194444444444445,0.00025029204368695346
4783,8,10.0,74305.8946118173,0.20089340292471905,0.0005147141338393244,4,0.20987049767937843,0.25,5.356122362696583e-05
4784,8,11.0,85986.1895373814,0.17127829315031148,7.247159893094999e-05,2,0.17668094942227472,0.14285714285714285,9.32436187128785e-05
4785,2,11.0,0.0,0.19652434705011085,0.0005664660035350359,2,0.20344490756662592,1.0,1.620253435372283e-05
4786,33,9.0,630583.2024417793,0.25491342585410676,0.09583899305181852,13,0.2716073490532579,0.2518939393939394,0.00013153541365165037
4787,14,11.0,19903.054206467343,0.19001787922185356,0.00010610469530666561,6,0.19713287393975248,0.3076923076923077,9.390667652489193e-05
4788,4,10.0,0.0,0.2121540157511595,0.006088016112386777,4,0.22162932473175484,1.0,2.346571075855282e-05
4789,43,9.0,95611.68476561362,0.23525654438729998,0.08876477001808014,25,0.2496347727681058,0.4695459579180509,0.00012414306587013143
4790,5,10.0,0.0,0.2201950233986847,0.020861833335000177,5,0.2311891349867325,1.0,2.2394374505929404e-05
4791,17,10.0,148614.34964846604,0.24064978370583995,0.035077992445588894,8,0.25544876081690254,0.25,7.565333132985068e-05
4792,4,10.0,0.0,0.19044137967923974,0.00019257884391059906,4,0.19741810855346745,1.0,2.9635365462123637e-05
